Contig,Locus tag,Log fold change,EdgeR adjusted p-value,Mean observed counts,Mean pseudodata counts,Classification,Classification uncertainty,Essential,Product name,COG Class,COG ID, Locus tag,Essential1,Identical Sites,Query coverage,E Value, Locus tag,Essential2,% Identical Sites,Query coverage,E Value, Locus tag,Essential3,% Identical Sites,Query coverage,E Value,"No essential homolog in J2315, E264 or K96243 ",Number of homologs,DEG best hit (Accession No.),,Contig,Locus tag,Log fold change,EdgeR p-value,Mean observed counts,Mean pseudodata counts,Classification,Classification uncertainty,Essential,Product name,COG Class,COG ID, Locus tag,Essential1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS10835,0.0049632407,0.9010074576,436,500.2345,Unchanged,0,,cell division protein Fic,S,COG3177,BCAS0093,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS34075,0.0049959377,0.854491804,156,178.975,Unchanged,0,,hypothetical protein,S,COG4679,BCAL1109,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000014|LAUA01000014.1,WQ49_RS15100,0.0053656484,0.8412556116,101,115.8425,Unchanged,0,,hypothetical protein,R,COG2391,BCAM1277,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS07840,0.0054808213,0.8574954642,184,211.018,Unchanged,0,,hypothetical protein,-,-,BCAM2425,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000014|LAUA01000014.1,WQ49_RS14800,0.0057045097,0.8864240322,255,292.4065,Unchanged,0,,glycosyl transferase,M,COG0438,BCAM1337,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS09220,0.005718141,0.8880083677,323,370.3775,Unchanged,0,,hypothetical protein,-,-,BCAS0410,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS17475,0.0074873501,0.904643229,408,467.294,Unchanged,0,,AraC family transcriptional regulator,K,COG2207,BCAM0798,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS16460,0.0080867174,0.9064678384,448,512.874,Unchanged,0,,O-succinylhomoserine sulfhydrylase,E,COG0626,BCAM0999,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS24180,0.0085778612,0.894926979,366,418.8555,Unchanged,0,,iron permease,P,COG0672,BCAL0606,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000007|LAUA01000007.1,WQ49_RS12590,0.0106887236,0.860460105,184,210.2595,Unchanged,0,,hypothetical protein,-,-,BCAL3483,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS27475,0.011092994,0.9107561148,797,910.5265,Unchanged,0,,glycosyl hydrolase family 15,G,COG3387,BCAL2419,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS00290,0.0113452088,0.8913215385,375,428.3325,Unchanged,0,,lipid hydroperoxide peroxidase,O,COG2077,BCAL3424,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS25240,0.0123924322,0.8756398407,267,304.7505,Unchanged,0,,lysine transporter LysE,E,COG1280,BCAL0821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS23000,0.0129682036,0.9041924789,524,597.8575,Unchanged,0,,"N5,N10-methylene tetrahydromethanopterin reductase",C,COG2141,BCAM2530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS10295,0.0132368264,0.8857717284,386,440.322,Unchanged,0,,C4-dicarboxylate ABC transporter,G,COG1638,BCAS0197,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS03150,0.0135946323,0.8849139646,415,473.3,Unchanged,0,,universal stress protein UspA,T,COG0589,BCAM1500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS21725,0.0138315348,0.8938310609,448,510.844,Unchanged,0,,amidohydrolase,R,COG1473,BCAM2785,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000010|LAUA01000010.1,WQ49_RS14440,0.0147088239,0.885334007,655,746.433,Unchanged,0,,hypothetical protein,-,-,BCAM1082A,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS23110,0.0152281963,0.8616154531,162,184.5475,Unchanged,0,,quinol oxidase,S,COG2259,BCAM2508,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS05305,0.0165218342,0.8340375629,163,185.516,Unchanged,0,,hypothetical protein,-,-,QU43_RS63995,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS21680,0.0177267944,0.8596170822,189,214.9345,Unchanged,0,,MarR family transcriptional regulator,K,COG1846,BCAM2794,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS24930,0.0177322135,0.8900909639,485,551.529,Unchanged,0,,cytochrome C oxidase subunit I,O,COG1612,BCAL0758,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000007|LAUA01000007.1,WQ49_RS12815,0.0178906626,0.8979279041,1653,1879.551,Unchanged,0,,general secretion pathway protein GspD,NU,COG1450,BCAL3527,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS07920,0.0179035012,0.8722785856,348,395.682,Unchanged,0,,transcriptional initiation protein Tat,-,-,BCAM2440,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS20545,0.0182972593,0.8586629301,184,209.163,Unchanged,0,,AsnC family transcriptional regulator,K,COG1522,BCAM0176,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS10325,0.019094593,0.8504355771,192,218.119,Unchanged,0,,endoribonuclease L-PSP,J,COG0251,BCAS0191,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000004|LAUA01000004.1,WQ49_RS11990,0.0193457934,0.8406504779,193,219.2295,Unchanged,0,,BolA family transcriptional regulator,K,COG5007,BCAL0309,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000007|LAUA01000007.1,WQ49_RS12890,0.0204525155,0.8896167237,643,729.826,Unchanged,0,,phenylalanine 4-monooxygenase,E,COG3186,BCAL0010,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS29075,0.0205939253,0.8754294508,334,379.062,Unchanged,0,,haloacid dehalogenase,R,COG1011,BCAL2121,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000007|LAUA01000007.1,WQ49_RS13835,0.0211692607,0.8811990627,411,466.277,Unchanged,0,,FMN reductase,R,COG0655,BCAL0202,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS28120,0.0217492001,0.8725487656,383,434.3365,Unchanged,0,,pirin,R,COG1741,BCAL2295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS20640,0.0241775076,0.830094083,113,127.9265,Unchanged,0,,hypothetical protein,-,-,BCAM0159,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000014|LAUA01000014.1,WQ49_RS15180,0.0242353157,0.8620598446,242,273.9695,Unchanged,0,,oxidoreductase,C,COG2055,BCAM1263,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS27795,0.0251689808,0.8510134165,219,247.7625,Unchanged,0,,acetolactate synthase,E,COG0440,BCAL2358,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS34255,0.0256128888,0.8773269132,647,731.7545,Unchanged,0,,hypothetical protein,S,COG1432,BCAL1072,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS24115,0.0257093551,0.8772484749,608,687.6015,Unchanged,0,,hypothetical protein,-,-,BCAL0594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000014|LAUA01000014.1,WQ49_RS15225,0.0279575835,0.8119524237,103,116.2995,Unchanged,0,,MarR family transcriptional regulator,K,COG1846,BCAM1254,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS08040,0.0289335459,0.8715573923,637,718.8045,Unchanged,0,,MFS transporter,G,COG2814,BCAM2464,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS00625,0.0294765562,0.8679780147,566,638.4135,Unchanged,0,,glutamate/aspartate ABC transporter permease GltJ,E,COG0765,BCAL3357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS21185,0.0296154397,0.8345075007,157,177.0765,Unchanged,0,,hypothetical protein,-,-,BCAM0050a,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS00435,0.0296994295,0.8607807233,1754,1978.1545,Unchanged,0,,phosphate acetyltransferase,C,COG0281,BCAL3395,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS10660,0.0299115774,0.8607360153,393,443.16,Unchanged,0,,MarR family transcriptional regulator,K,COG1846,BCAS0126,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS28200,0.0300130018,0.8558243976,278,313.462,Unchanged,0,,amino acid transporter,E,COG1280,BCAL2280,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS17410,0.0311465414,0.8410125645,177,199.4095,Unchanged,0,,"anthranilate 1,2-dioxygenase small subunit",Q,COG5517,BCAM0811,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS25555,0.0315328949,0.8659895676,788,887.564,Unchanged,0,,acyl-CoA dehydrogenase,I,COG1960,BCAL0884,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS18320,0.0322060485,0.8400128095,170,191.386,Unchanged,0,,hypothetical protein,-,-,BCAM0624,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS07440,0.0334692483,0.7914979894,103,115.86,Unchanged,0,,hypothetical protein,-,-,BCAM2353,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS33275,0.0347839575,0.8604017897,722,811.377,Unchanged,0,,AMP-dependent synthetase,I,COG0365,BCAL1287,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS21985,0.0355933861,0.8576625142,386,433.551,Unchanged,0,,NAD-dependent dehydratase,MG,COG0451,BCAM2735,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS20630,0.0358285727,0.8560297192,397,445.8285,Unchanged,0,,AraC family transcriptional regulator,K,COG2207,BCAM0161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000014|LAUA01000014.1,WQ49_RS14660,0.0358784815,0.8100653844,105,117.9145,Unchanged,0,,MarR family transcriptional regulator,K,COG1846,BCAM1365,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS21610,0.0362108437,0.8561256931,475,533.2865,Unchanged,0,,sugar ABC transporter substrate-binding protein,G,COG1653,BCAM2808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS29325,0.0368802843,0.853354055,424,475.805,Unchanged,0,,stomatin 2,O,COG0330,BCAL2072,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS23120,0.0370746957,0.8562740816,432,484.7115,Unchanged,0,,amino acid ABC transporter substrate-binding protein,E,COG0683,BCAM2506,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS17905,0.0382852881,0.843603973,245,274.669,Unchanged,0,,aminotransferase,H,COG3201,BCAM0707,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS24835,0.0384425879,0.8440792459,337,377.772,Unchanged,0,,gpmA,G,COG0588,BCAL0739,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000014|LAUA01000014.1,WQ49_RS16090,0.0395656809,0.7301191678,45,50.401,Unchanged,0,,hypothetical protein,-,-,BCAM1077,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS32350,0.040009241,0.8450315717,994,1113.073,Unchanged,0,,GTP pyrophosphokinase,TK,COG0317,BCAL1480,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS24680,0.0409554836,0.8466363637,443,495.7095,Unchanged,0,,XRE family transcriptional regulator,K,COG0583,BCAL0707,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000009|LAUA01000009.1,WQ49_RS14030,0.0411179942,0.8465323052,843,943.2375,Unchanged,0,,hypothetical protein,FR,COG0402,pBCA088,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS20665,0.0417806254,0.8441173983,317,354.5255,Unchanged,0,,4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase,G,COG3717,BCAM0154,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS27640,0.0423206917,0.8362004451,295,329.796,Unchanged,0,,uracil phosphoribosyltransferase,F,COG0035,BCAL2387,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS08310,0.0428488982,0.8067545993,156,174.3435,Unchanged,0,,cytidine deaminase,F,COG0295,BCAS0728,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS25275,0.0428672117,0.8349665322,234,261.5085,Unchanged,0,,DNA glycosylase,L,COG3663,BCAL0828,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS19195,0.0437421575,0.8409317194,362,404.299,Unchanged,0,,copper resistance protein CopD,-,-,BCAM0450,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS18550,0.044108673,0.8383310578,335,374.0385,Unchanged,0,,enoyl-CoA hydratase,I,COG1024,BCAM0581,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS28765,0.0446054039,0.838432736,382,426.39,Unchanged,0,,hypothetical protein,S,COG2833,BCAL2174,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS23190,0.0458458093,0.83152891,213,237.545,Unchanged,0,,phosphohydrolase,R,COG4341,BCAM2492,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000004|LAUA01000004.1,WQ49_RS11840,0.0469753871,0.8306513881,1101,1226.9545,Unchanged,0,,type VI secretion protein,S,COG3522,BCAL0338,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS25800,0.0470978906,0.8369552018,637,709.7945,Unchanged,0,,RNA helicase,LKJ,COG0513,BCAL0933,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS07365,0.0473108834,0.8282201977,260,289.663,Unchanged,0,,isoprenylcysteine carboxyl methyltransferase,O,COG2020,BCAM2339,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS01675,0.0474181223,0.8348562439,447,497.948,Unchanged,0,,hypothetical protein,K,COG1678,BCAL3142,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000014|LAUA01000014.1,WQ49_RS14695,0.0476074455,0.8338286374,341,379.823,Unchanged,0,,alcohol dehydrogenase,C,COG2010,BCAM1358,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS10165,0.0480743059,0.8300589421,293,326.248,Unchanged,0,,membrane protein,-,-,BCAS0219,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS26975,0.0483006143,0.8272928942,288,320.638,Unchanged,0,,membrane protein,M,COG2885,BCAL2645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS01385,0.0484279409,0.8343726654,377,419.681,Unchanged,0,,4-hydroxybenzoyl-CoA thioesterase,R,COG0824,BCAL3199,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS04755,0.0487792526,0.8331632531,387,430.713,Unchanged,0,,MerR family transcriptional regulator,K,COG0789,BCAM1809,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS18060,0.0490510711,0.8250311901,181,201.4085,Unchanged,0,,hypothetical protein,S,COG4319,BCAM0676,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS16490,0.0498623918,0.8345891101,313,348.113,Unchanged,0,,tryptophan synthase alpha chain,E,COG0159,BCAM0993,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS06760,0.0506963911,0.8309528753,556,617.9965,Unchanged,0,,MFS transporter,G,COG2814,BCAM2220,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS17485,0.0508581416,0.8299440803,475,527.9,Unchanged,0,,hypothetical protein,S,COG1679,BCAM0796,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000014|LAUA01000014.1,WQ49_RS14870,0.0512084275,0.8129836593,142,157.7705,Unchanged,0,,hypothetical protein,S,COG1739,BCAM1322,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS02075,0.0522476885,0.830413514,300,333.0855,Unchanged,0,,camphor resistance protein CrcB,D,COG0239,BCAL3063,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS25790,0.0543582542,0.823333617,375,415.754,Unchanged,0,,ferritin,-,-,BCAL0931,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS22975,0.0549807631,0.8058264873,127,140.7315,Unchanged,0,,hypothetical protein,-,-,BCAM2535,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS23395,0.0553020774,0.8217692365,555,614.8985,Unchanged,0,,phosphonoacetate hydrolase,R,COG1524,BCAL0450,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS27480,0.0556502736,0.8222801196,523,579.3085,Unchanged,0,,3-carboxymuconate cyclase,G,COG2706,BCAL2418,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS17855,0.0562623554,0.7953653945,107,118.4725,Unchanged,0,,hypothetical protein,-,-,BCAM0718,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS34215,0.0562917094,0.7905662788,1400,1550.093,Unchanged,0,,multidrug transporter,V,COG0841,BCAL1080,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS34675,0.0566150546,0.8214285236,325,359.7545,Unchanged,0,,S-adenosylmethionine-dependent methyltransferase,R,COG0313,BCAL2883,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS04760,0.0568057395,0.7716692738,93,102.9345,Unchanged,0,,cold-shock protein,K,COG1278,BCAM1810,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS29560,0.0571100176,0.8144355053,225,248.98,Unchanged,0,,hypothetical protein,-,-,BCAL2025,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS32450,0.057143759,0.8155058701,647,715.9365,Unchanged,0,,D-2-hydroxyacid dehydrogenase,C,COG0277,BCAL1460,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS01515,0.0574398497,0.8034155266,938,1037.7185,Unchanged,0,,MFS transporter,-,-,BCAL3174,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS33565,0.057931506,0.819642892,410,453.4135,Unchanged,0,,serine dehydratase,E,COG1171,BCAL1228,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000003|LAUA01000003.1,WQ49_RS10200,0.0581632834,0.8174847455,395,436.7575,Unchanged,0,,3-oxoacyl-ACP synthase,I,COG3425,BCAS0212,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS22315,0.0587531609,0.7725672384,83,91.7395,Unchanged,0,,hypothetical protein,-,-,BCAM2670,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS26185,0.058803341,0.8192292216,398,439.8885,Unchanged,0,,LysR family transcriptional regulator,K,COG0583,BCAL2803,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS24380,0.0589144082,0.8203123523,440,486.26,Unchanged,0,,potassium channel protein,-,-,BCAL0646,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS27985,0.0596117992,0.8167357173,298,329.1875,Unchanged,0,,glutathione S-transferase,O,COG0625,BCAL2321,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS04800,0.059995155,0.8126369698,260,287.1335,Unchanged,0,,transcriptional regulator,S,COG3554,BCAM1818,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000007|LAUA01000007.1,WQ49_RS12765,0.0602458855,0.8160846236,370,408.5485,Unchanged,0,,general secretion pathway protein GspM,U,COG3149,BCAL3516,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000001|LAUA01000001.1,WQ49_RS01605,0.0603323515,0.8120951844,604,666.8715,Unchanged,0,,ABC transporter substrate-binding protein,ET,COG0834,BCAL3156,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS24865,0.0616748242,0.806821482,212,233.8415,Unchanged,0,,tRNA methyltransferase,J,COG0219,BCAL0745,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS28370,0.0617795345,0.812332412,415,457.7425,Unchanged,0,,ABC transporter,ET,COG0834,BCAL2247,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS26735,0.0620177047,0.8129902409,423,466.4935,Unchanged,0,,LysR family transcriptional regulator,K,COG0583,BCAL2693,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS24760,0.0622291063,0.7959126717,903,995.6865,Unchanged,0,,ATPase,T,COG4191,BCAL0723,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000002|LAUA01000002.1,WQ49_RS04770,0.0627816857,0.8122671519,437,481.681,Unchanged,0,,agmatinase,E,COG0010,BCAM1812,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS23725,0.0649052833,0.7575349035,83,91.3415,Unchanged,0,,membrane protein,-,-,BCAL0514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS30725,0.0649356556,0.8020569667,211,232.2095,Unchanged,0,,AsnC family transcriptional regulator,K,COG1522,BCAL1797,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000016|LAUA01000016.1,WQ49_RS22060,0.0667883492,0.7777136381,903,992.5515,Unchanged,0,,phospholipase C,M,COG3511,BCAM2720,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS34795,0.0670384691,0.794775517,182,200.009,Unchanged,0,,hypothetical protein,-,-,QU43_RS51170,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS24555,0.0673030392,0.8048199969,486,534.007,Unchanged,0,,5-methyltetrahydrofolate--homocysteine methyltransferase,E,COG0646,BCAL0682,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS27215,0.0679869883,0.7939876212,171,187.799,Unchanged,0,,hypothetical protein,-,-,BCAL2469,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS23350,0.0689319077,0.7901755633,738,809.978,Unchanged,0,,lactate permease,C,COG1620,BCAL0441,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENA|LAUA01000017|LAUA01000017.1,WQ49_RS30995,0.0698983611,0.7651942341,98,107.486,Unchanged,0,,hypothetical protein,-,-,BCAL1747A,
